11011001111101101101000111110110    //-38.04
01001100110000010010000001011010    //76.75
00001001011111101000110000110101    //9.49
11010100010000111100010011011100    //-43.74
11101001010001101101010101100100    //-22.72
10101010110010100011010001000100    //-85.21
11001100101000000101000110111000    //-51.37
00111000110100111101110110111001    //56.83
00110001010101111011001111010111    //49.34
10101111010101010100111010100101    //-80.67
10110100110011101110101011100110    //-75.19
00111111000010100110000100001110    //63.04
00100010010100111011100100110011    //34.33
11011010101101001011110100010101    //-37.29
00101100101111011110101011011000    //44.74
11010010010010000011010110110100    //-45.72
00110011011011101110010111100110    //51.43
11110110111001101010010001101111    //-9.10
00111111101000010101110000100100    //63.63
10101000011000101101000111111011    //-87.61
11011010001001000010011100010011    //-37.86
11011001010011001101001001000010    //-38.70
11000011011101000111101000110110    //-60.55
01001101110110111001111010000101    //77.86
00001111000101000001000011110000    //15.08
00110010100000100000000110010010    //50.51
10111010011100001111110110110100    //-69.56
11001100000100111101100011101101    //-51.92
00100111100110110000001011101110    //39.61
11101110101011111100101101100001    //-17.31
11110111011111011001100001100111    //-8.51
00011101100111011101110011110011    //29.62
10110010010010110011011000100101    //-77.71
00101101000101101011101100010111    //45.09
11110100111011111100110111110111    //-11.06
11100011111111101111011010100011    //-28.00
00000111101001101111101000101101    //7.65
11101000100000110000111001100110    //-23.49
11010011111110101000011011111101    //-44.02
00101111101111101001110101111010    //47.74
00101011101111111010010011001000    //43.75
10111001001100101100111010011011    //-70.80
11001000111111000010111000011111    //-55.01
10110000001110101010111000010100    //-79.77
10110011110010001010010001100011    //-76.22
00000010100101011100011011000011    //2.59
11010111001100000011010101111011    //-40.81
00101011101001010101101100010001    //43.65
10101111100000001011110011011101    //-80.50
11010010011111000001001010001110    //-45.52
11101000101110100110111100000111    //-23.27
00011010010110110101010100111110    //26.36
10101111010000011001101001100010    //-80.74
00110100010111000001101101000100    //52.36
01000011001000110011110010100001    //67.14
00010011111011101100000101000011    //19.93
